_id,"T players","CT Players",Map,"T Steamids","CT steamids"
22-1-2021_14-39-4,13,6,jb_kwejsi_v5_fix,"STEAM_0:0:167748498 STEAM_0:0:434691432 STEAM_0:1:211918257 STEAM_0:0:420447506 STEAM_0:1:67984675 STEAM_0:1:99373465 STEAM_0:1:449632070 STEAM_0:1:511722574 STEAM_0:0:484845913 STEAM_0:1:150747227 STEAM_0:0:94954450 STEAM_0:0:526644643 STEAM_0:0:547670958","STEAM_0:0:139817042 STEAM_0:0:93696048 STEAM_0:0:175479973 STEAM_0:0:151280676 STEAM_0:1:555144542 STEAM_0:1:115672562"
22-1-2021_14-44-4,14,6,jb_kwejsi_v5_fix,"STEAM_0:0:167748498 STEAM_0:0:434691432 STEAM_0:1:211918257 STEAM_0:0:420447506 STEAM_0:1:67984675 STEAM_0:1:99373465 STEAM_0:1:449632070 STEAM_0:1:127227660 STEAM_0:0:484845913 STEAM_0:1:150747227 STEAM_0:0:94954450 STEAM_0:0:526644643 STEAM_0:0:547670958 STEAM_0:1:120988046","STEAM_0:0:139817042 STEAM_0:0:93696048 STEAM_0:0:175479973 STEAM_0:0:151280676 STEAM_0:1:555144542 STEAM_0:1:115672562"
22-1-2021_14-49-4,13,5,jb_kwejsi_v5_fix,"STEAM_0:0:167748498 STEAM_0:0:434691432 STEAM_0:1:211918257 STEAM_0:0:420447506 STEAM_0:1:67984675 STEAM_0:1:449632070 STEAM_0:1:99373465 STEAM_0:1:127227660 STEAM_0:0:484845913 STEAM_0:1:150747227 STEAM_0:0:526644643 STEAM_0:0:547670958 STEAM_0:1:120988046","STEAM_0:0:139817042 STEAM_0:0:93696048 STEAM_0:0:175479973 STEAM_0:0:151280676 STEAM_0:1:115672562"
22-1-2021_14-54-5,18,5,jb_kwejsi_v5_fix,"STEAM_0:0:167748498 STEAM_0:1:555144542 STEAM_0:0:434691432 STEAM_0:1:449632070 STEAM_0:1:211918257 STEAM_0:0:420447506 STEAM_0:1:67984675 STEAM_0:1:99373465 STEAM_0:0:484845913 STEAM_0:1:127227660 STEAM_0:0:43421554 STEAM_0:1:150747227 STEAM_0:0:526644643 STEAM_0:0:547670958 STEAM_0:1:120988046 STEAM_0:0:460746905 STEAM_0:0:555665526 STEAM_0:1:516159797","STEAM_0:0:139817042 STEAM_0:0:93696048 STEAM_0:0:175479973 STEAM_0:0:151280676 STEAM_0:1:115672562"
22-1-2021_14-59-5,19,7,jb_sg_dojo_v5-6,"STEAM_0:1:555144542 STEAM_0:0:167748498 STEAM_0:0:139817042 STEAM_0:1:211918257 STEAM_0:1:127227660 STEAM_0:0:420447506 STEAM_0:0:484845913 STEAM_0:0:43421554 STEAM_0:1:461170909 STEAM_0:0:151280676 STEAM_0:1:150747227 STEAM_0:0:94954450 STEAM_0:1:117564385 STEAM_0:0:526644643 STEAM_0:0:547670958 STEAM_0:1:120988046 STEAM_0:0:460746905 STEAM_0:1:457551723 STEAM_0:1:516159797","STEAM_0:0:434691432 STEAM_0:0:175479973 STEAM_0:1:99373465 STEAM_0:1:67984675 STEAM_0:0:483395202 STEAM_0:1:115672562 STEAM_0:0:93696048"
22-1-2021_15-4-5,19,7,jb_sg_dojo_v5-6,"STEAM_0:1:211918257 STEAM_0:1:150747227 STEAM_0:0:167748498 STEAM_0:0:139817042 STEAM_0:1:434877871 STEAM_0:1:127227660 STEAM_0:0:420447506 STEAM_0:0:484845913 STEAM_0:0:43421554 STEAM_0:1:461170909 STEAM_0:0:151280676 STEAM_0:1:117564385 STEAM_0:0:526644643 STEAM_0:0:547670958 STEAM_0:1:120988046 STEAM_0:1:449632070 STEAM_0:0:460746905 STEAM_0:1:457551723 STEAM_0:1:516159797","STEAM_0:1:99373465 STEAM_0:0:175479973 STEAM_0:0:93696048 STEAM_0:0:434691432 STEAM_0:1:67984675 STEAM_0:0:483395202 STEAM_0:1:115672562"
22-1-2021_15-9-5,19,7,jb_sg_dojo_v5-6,"STEAM_0:1:211918257 STEAM_0:0:167748498 STEAM_0:1:150747227 STEAM_0:0:460746905 STEAM_0:0:555665526 STEAM_0:1:434877871 STEAM_0:1:127227660 STEAM_0:0:195391215 STEAM_0:0:484845913 STEAM_0:1:555144542 STEAM_0:1:461170909 STEAM_0:0:151280676 STEAM_0:1:117564385 STEAM_0:0:526644643 STEAM_0:0:547670958 STEAM_0:1:120988046 STEAM_0:1:449632070 STEAM_0:1:457551723 STEAM_0:1:516159797","STEAM_0:1:99373465 STEAM_0:0:175479973 STEAM_0:1:115672562 STEAM_0:0:93696048 STEAM_0:1:67984675 STEAM_0:0:483395202"
22-1-2021_15-14-5,22,6,jb_sg_dojo_v5-6,"STEAM_0:1:99373465 STEAM_0:0:167748498 STEAM_0:1:211918257 STEAM_0:0:151280676 STEAM_0:1:150747227 STEAM_0:0:460746905 STEAM_0:1:197979737 STEAM_0:0:555665526 STEAM_0:1:509039790 STEAM_0:1:434877871 STEAM_0:1:127227660 STEAM_0:0:195391215 STEAM_0:0:484845913 STEAM_0:1:555144542 STEAM_0:1:461170909 STEAM_0:1:67984675 STEAM_0:0:526644643 STEAM_0:0:547670958 STEAM_0:1:120988046 STEAM_0:1:449632070 STEAM_0:1:457551723 STEAM_0:1:516159797","STEAM_0:0:175479973 STEAM_0:1:115672562 STEAM_0:0:93696048 STEAM_0:0:196385065 STEAM_0:1:117564385 STEAM_0:0:483395202"
22-1-2021_15-19-5,19,6,jb_sg_dojo_v5-6,"STEAM_0:1:99373465 STEAM_0:1:461170909 STEAM_0:1:211918257 STEAM_0:0:555665526 STEAM_0:0:151280676 STEAM_0:0:460746905 STEAM_0:1:509039790 STEAM_0:1:434877871 STEAM_0:1:127227660 STEAM_0:0:195391215 STEAM_0:0:513935131 STEAM_0:1:555144542 STEAM_0:1:67984675 STEAM_0:0:526644643 STEAM_0:0:547670958 STEAM_0:1:120988046 STEAM_0:1:449632070 STEAM_0:1:457551723 STEAM_0:1:516159797","STEAM_0:1:115672562 STEAM_0:0:175479973 STEAM_0:0:167748498 STEAM_0:1:117564385 STEAM_0:0:483395202 STEAM_0:0:93696048"
22-1-2021_15-24-5,19,6,jb_sg_dojo_v5-6,"STEAM_0:0:555665526 STEAM_0:1:211918257 STEAM_0:1:461170909 STEAM_0:0:151280676 STEAM_0:1:120988046 STEAM_0:0:460746905 STEAM_0:1:509039790 STEAM_0:1:434877871 STEAM_0:1:127227660 STEAM_0:0:195391215 STEAM_0:0:513935131 STEAM_0:1:555144542 STEAM_0:1:229159697 STEAM_0:0:583469015 STEAM_0:0:526644643 STEAM_0:0:547670958 STEAM_0:1:449632070 STEAM_0:1:457551723 STEAM_0:1:516159797","STEAM_0:1:115672562 STEAM_0:0:175479973 STEAM_0:0:167748498 STEAM_0:0:483395202 STEAM_0:0:93696048 STEAM_0:1:117564385"
22-1-2021_15-29-5,20,6,jb_sg_dojo_v5-6,"STEAM_0:0:555665526 STEAM_0:1:211918257 STEAM_0:1:461170909 STEAM_0:1:434877871 STEAM_0:1:117564385 STEAM_0:0:151280676 STEAM_0:1:120988046 STEAM_0:0:460746905 STEAM_0:1:457551723 STEAM_0:1:509039790 STEAM_0:1:127227660 STEAM_0:0:513935131 STEAM_0:1:555144542 STEAM_0:1:229159697 STEAM_0:1:454912980 STEAM_0:1:124882951 STEAM_0:0:526644643 STEAM_0:0:547670958 STEAM_0:1:449632070 STEAM_0:1:516159797","STEAM_0:1:115672562 STEAM_0:0:167748498 STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:0:93696048 STEAM_0:0:195391215"
22-1-2021_15-34-5,19,7,jb_sg_dojo_v5-6,"STEAM_0:1:211918257 STEAM_0:1:461170909 STEAM_0:1:434877871 STEAM_0:0:151280676 STEAM_0:1:117564385 STEAM_0:1:120988046 STEAM_0:0:460746905 STEAM_0:1:457551723 STEAM_0:1:502089637 STEAM_0:0:464443654 STEAM_0:0:513935131 STEAM_0:1:555144542 STEAM_0:1:229159697 STEAM_0:1:454912980 STEAM_0:1:124882951 STEAM_0:0:526644643 STEAM_0:0:547670958 STEAM_0:1:449632070 STEAM_0:1:516159797","STEAM_0:1:115672562 STEAM_0:0:167748498 STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:1:127227660 STEAM_0:0:195391215 STEAM_0:0:458397635"
22-1-2021_15-39-5,15,8,jb_sg_dojo_v5-6,"STEAM_0:1:211918257 STEAM_0:0:513935131 STEAM_0:0:151280676 STEAM_0:1:120988046 STEAM_0:1:457551723 STEAM_0:0:49071755 STEAM_0:1:502089637 STEAM_0:0:464443654 STEAM_0:1:427402928 STEAM_0:1:127227660 STEAM_0:1:229159697 STEAM_0:1:124882951 STEAM_0:0:526644643 STEAM_0:0:547670958 STEAM_0:1:449632070","STEAM_0:1:115672562 STEAM_0:0:167748498 STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:0:238943935 STEAM_0:0:195391215 STEAM_0:0:458397635 STEAM_0:1:555144542"
22-1-2021_15-44-5,14,6,jb_sg_dojo_v5-6,"STEAM_0:1:211918257 STEAM_0:0:513935131 STEAM_0:0:151280676 STEAM_0:1:120988046 STEAM_0:0:49071755 STEAM_0:1:502089637 STEAM_0:0:464443654 STEAM_0:1:427402928 STEAM_0:1:127227660 STEAM_0:0:119841763 STEAM_0:1:124882951 STEAM_0:1:52701065 STEAM_0:0:526644643 STEAM_0:1:449632070","STEAM_0:1:115672562 STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:0:458397635 STEAM_0:1:555144542 STEAM_0:0:238943935"
22-1-2021_15-49-5,14,6,jb_sg_dojo_v5-6,"STEAM_0:1:211918257 STEAM_0:0:513935131 STEAM_0:0:151280676 STEAM_0:1:117564385 STEAM_0:0:49071755 STEAM_0:1:502089637 STEAM_0:0:464443654 STEAM_0:1:127227660 STEAM_0:0:119841763 STEAM_0:1:454912980 STEAM_0:1:124882951 STEAM_0:1:52701065 STEAM_0:1:562826623 STEAM_0:1:449632070","STEAM_0:1:115672562 STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:0:458397635 STEAM_0:1:555144542 STEAM_0:0:238943935"
22-1-2021_15-54-5,14,5,jb_sg_dojo_v5-6,"STEAM_0:1:211918257 STEAM_0:0:151280676 STEAM_0:1:117564385 STEAM_0:0:49071755 STEAM_0:0:464443654 STEAM_0:1:454912980 STEAM_0:1:502089637 STEAM_0:1:427402928 STEAM_0:1:127227660 STEAM_0:0:119841763 STEAM_0:1:124882951 STEAM_0:1:52701065 STEAM_0:1:562826623 STEAM_0:1:449632070","STEAM_0:1:115672562 STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:0:458397635 STEAM_0:1:555144542"
22-1-2021_15-59-5,12,5,jb_sg_dojo_v5-6,"STEAM_0:1:211918257 STEAM_0:0:151280676 STEAM_0:1:117564385 STEAM_0:0:464443654 STEAM_0:1:562826623 STEAM_0:1:449632070 STEAM_0:1:502089637 STEAM_0:1:427402928 STEAM_0:1:127227660 STEAM_0:0:119841763 STEAM_0:1:454912980 STEAM_0:1:124882951","STEAM_0:1:115672562 STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:1:555144542 STEAM_0:0:458397635"
22-1-2021_16-4-5,10,4,jb_sg_dojo_v5-6,"STEAM_0:1:211918257 STEAM_0:1:555144542 STEAM_0:0:151280676 STEAM_0:1:117564385 STEAM_0:1:124882951 STEAM_0:1:562826623 STEAM_0:1:427402928 STEAM_0:1:127227660 STEAM_0:0:119841763 STEAM_0:1:585916437","STEAM_0:1:115672562 STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:0:458397635"
22-1-2021_16-9-5,8,4,jb_sg_dojo_v5-6,"STEAM_0:1:211918257 STEAM_0:1:555144542 STEAM_0:0:151280676 STEAM_0:1:117564385 STEAM_0:1:562826623 STEAM_0:1:427402928 STEAM_0:0:119841763 STEAM_0:1:585916437","STEAM_0:1:115672562 STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:0:458397635"
22-1-2021_16-14-5,10,5,jb_sg_dojo_v5-6,"STEAM_0:1:211918257 STEAM_0:1:555144542 STEAM_0:0:151280676 STEAM_0:1:117564385 STEAM_0:1:562826623 STEAM_0:1:427402928 STEAM_0:1:99373465 STEAM_0:0:119841763 STEAM_0:1:585916437 STEAM_0:1:113270576","STEAM_0:1:115672562 STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:0:458397635 STEAM_0:0:145552738"
22-1-2021_16-19-5,10,4,jb_quad_v2,"STEAM_0:1:113270576 STEAM_0:1:211918257 STEAM_0:1:427402928 STEAM_0:1:99373465 STEAM_0:0:119841763 STEAM_0:1:585916437 STEAM_0:1:555144542 STEAM_0:1:117564385 STEAM_0:0:547670958 STEAM_0:0:483395202","STEAM_0:0:458397635 STEAM_0:0:145552738 STEAM_0:1:562826623 STEAM_0:1:115672562"
22-1-2021_16-24-5,11,3,jb_quad_v2,"STEAM_0:1:113270576 STEAM_0:1:211918257 STEAM_0:1:427402928 STEAM_0:1:99373465 STEAM_0:0:119841763 STEAM_0:1:585916437 STEAM_0:1:555144542 STEAM_0:0:559641678 STEAM_0:0:145552738 STEAM_0:0:94954450 STEAM_0:0:167748498","STEAM_0:1:562826623 STEAM_0:0:458397635 STEAM_0:1:115672562"
22-1-2021_16-29-5,10,4,jb_quad_v2,"STEAM_0:1:113270576 STEAM_0:1:427402928 STEAM_0:0:119841763 STEAM_0:1:585916437 STEAM_0:1:555144542 STEAM_0:0:559641678 STEAM_0:0:145552738 STEAM_0:0:94954450 STEAM_0:1:490565591 STEAM_0:0:167748498","STEAM_0:1:562826623 STEAM_0:1:115672562 STEAM_0:0:458397635 STEAM_0:1:27678502"
22-1-2021_16-34-5,12,5,jb_quad_v2,"STEAM_0:0:167748498 STEAM_0:1:113270576 STEAM_0:1:211918257 STEAM_0:1:427402928 STEAM_0:0:55265989 STEAM_0:0:119841763 STEAM_0:1:555144542 STEAM_0:0:559641678 STEAM_0:0:145552738 STEAM_0:0:94954450 STEAM_0:0:93696048 STEAM_0:1:490565591","STEAM_0:0:458397635 STEAM_0:1:562826623 STEAM_0:1:115672562 STEAM_0:1:27678502 STEAM_0:0:536113400"
22-1-2021_16-39-5,11,5,jb_quad_v2,"STEAM_0:0:167748498 STEAM_0:1:490565591 STEAM_0:1:211918257 STEAM_0:1:113270576 STEAM_0:1:93410997 STEAM_0:1:427402928 STEAM_0:0:55265989 STEAM_0:0:119841763 STEAM_0:1:555144542 STEAM_0:0:559641678 STEAM_0:0:145552738","STEAM_0:0:458397635 STEAM_0:1:115672562 STEAM_0:1:27678502 STEAM_0:0:536113400 STEAM_0:0:93696048"
22-1-2021_16-44-5,14,5,jb_quad_v2,"STEAM_0:0:167748498 STEAM_0:1:490565591 STEAM_0:1:211918257 STEAM_0:1:93410997 STEAM_0:1:113270576 STEAM_0:1:427402928 STEAM_0:0:55265989 STEAM_0:0:119841763 STEAM_0:1:198228653 STEAM_0:1:555144542 STEAM_0:0:559641678 STEAM_0:0:145552738 STEAM_0:0:241649589 STEAM_0:1:457551723","STEAM_0:0:458397635 STEAM_0:1:115672562 STEAM_0:0:93696048 STEAM_0:1:27678502 STEAM_0:0:536113400"
22-1-2021_16-49-5,18,5,jb_quad_v2,"STEAM_0:0:167748498 STEAM_0:1:211918257 STEAM_0:1:490565591 STEAM_0:1:93410997 STEAM_0:1:113270576 STEAM_0:1:124882951 STEAM_0:1:427402928 STEAM_0:0:55265989 STEAM_0:0:119841763 STEAM_0:1:198228653 STEAM_0:1:555144542 STEAM_0:0:559641678 STEAM_0:0:145552738 STEAM_0:0:241649589 STEAM_0:0:94954450 STEAM_0:0:220659556 STEAM_0:1:502089637 STEAM_0:1:457551723","STEAM_0:0:458397635 STEAM_0:1:115672562 STEAM_0:1:27678502 STEAM_0:0:93696048 STEAM_0:0:536113400"
22-1-2021_16-54-5,14,5,jb_quad_v2,"STEAM_0:1:490565591 STEAM_0:0:167748498 STEAM_0:1:211918257 STEAM_0:0:55265989 STEAM_0:1:113270576 STEAM_0:1:457551723 STEAM_0:1:124882951 STEAM_0:1:427402928 STEAM_0:1:198228653 STEAM_0:1:555144542 STEAM_0:0:145552738 STEAM_0:0:241649589 STEAM_0:0:94954450 STEAM_0:1:502089637","STEAM_0:0:458397635 STEAM_0:1:115672562 STEAM_0:1:27678502 STEAM_0:0:536113400 STEAM_0:0:93696048"
22-1-2021_16-59-5,13,6,jb_quad_v2,"STEAM_0:1:490565591 STEAM_0:0:167748498 STEAM_0:1:211918257 STEAM_0:1:113270576 STEAM_0:1:457551723 STEAM_0:1:124882951 STEAM_0:1:427402928 STEAM_0:1:198228653 STEAM_0:1:555144542 STEAM_0:0:241649589 STEAM_0:0:94954450 STEAM_0:0:83882411 STEAM_0:1:502089637","STEAM_0:0:458397635 STEAM_0:1:115672562 STEAM_0:1:27678502 STEAM_0:0:536113400 STEAM_0:0:93696048 STEAM_0:0:55265989"
22-1-2021_17-4-5,14,5,jb_quad_v2,"STEAM_0:1:115672562 STEAM_0:0:167748498 STEAM_0:1:490565591 STEAM_0:1:211918257 STEAM_0:1:113270576 STEAM_0:1:124882951 STEAM_0:1:427402928 STEAM_0:1:502089637 STEAM_0:1:198228653 STEAM_0:1:555144542 STEAM_0:0:527099726 STEAM_0:0:241649589 STEAM_0:0:94954450 STEAM_0:0:83882411","STEAM_0:0:458397635 STEAM_0:1:27678502 STEAM_0:0:536113400 STEAM_0:0:93696048 STEAM_0:0:55265989"
22-1-2021_17-9-5,12,5,jb_quad_v2,"STEAM_0:1:490565591 STEAM_0:0:167748498 STEAM_0:1:113270576 STEAM_0:1:124882951 STEAM_0:1:427402928 STEAM_0:1:502089637 STEAM_0:1:67984675 STEAM_0:0:464443654 STEAM_0:1:198228653 STEAM_0:1:555144542 STEAM_0:0:527099726 STEAM_0:0:83882411","STEAM_0:0:458397635 STEAM_0:1:27678502 STEAM_0:0:536113400 STEAM_0:0:93696048 STEAM_0:0:55265989"
22-1-2021_17-14-5,15,5,jb_quad_v2,"STEAM_0:0:167748498 STEAM_0:1:490565591 STEAM_0:1:427402928 STEAM_0:1:113270576 STEAM_0:1:124882951 STEAM_0:1:502089637 STEAM_0:1:67984675 STEAM_0:0:175479973 STEAM_0:0:464443654 STEAM_0:1:198228653 STEAM_0:1:555144542 STEAM_0:1:454912980 STEAM_0:0:527099726 STEAM_0:1:191889352 STEAM_0:0:83882411","STEAM_0:0:458397635 STEAM_0:0:93696048 STEAM_0:0:536113400 STEAM_0:1:27678502 STEAM_0:0:483395202"
22-1-2021_17-19-5,17,4,jb_quad_v2,"STEAM_0:0:167748498 STEAM_0:1:490565591 STEAM_0:1:427402928 STEAM_0:1:113270576 STEAM_0:1:124882951 STEAM_0:1:502089637 STEAM_0:1:457551723 STEAM_0:1:67984675 STEAM_0:0:175479973 STEAM_0:0:464443654 STEAM_0:1:176398209 STEAM_0:1:198228653 STEAM_0:1:72719152 STEAM_0:1:555144542 STEAM_0:1:454912980 STEAM_0:0:527099726 STEAM_0:0:83882411","STEAM_0:0:536113400 STEAM_0:0:93696048 STEAM_0:1:27678502 STEAM_0:0:483395202"
22-1-2021_17-24-5,17,4,jb_quad_v2,"STEAM_0:0:536113400 STEAM_0:0:167748498 STEAM_0:1:490565591 STEAM_0:0:83882411 STEAM_0:1:113270576 STEAM_0:0:555665526 STEAM_0:1:124882951 STEAM_0:1:502089637 STEAM_0:1:457551723 STEAM_0:1:511722574 STEAM_0:1:67984675 STEAM_0:1:176398209 STEAM_0:1:198228653 STEAM_0:1:72719152 STEAM_0:1:555144542 STEAM_0:1:454912980 STEAM_0:1:150747227","STEAM_0:0:93696048 STEAM_0:1:27678502 STEAM_0:0:175479973 STEAM_0:0:483395202"
22-1-2021_17-29-5,20,4,jb_quad_v2,"STEAM_0:0:536113400 STEAM_0:1:27678502 STEAM_0:0:167748498 STEAM_0:1:490565591 STEAM_0:0:83882411 STEAM_0:0:555665526 STEAM_0:1:457551723 STEAM_0:1:124882951 STEAM_0:1:502089637 STEAM_0:1:511722574 STEAM_0:1:67984675 STEAM_0:1:64452387 STEAM_0:0:527099726 STEAM_0:1:176398209 STEAM_0:1:198228653 STEAM_0:1:72719152 STEAM_0:1:585916437 STEAM_0:1:454912980 STEAM_0:1:162832842 STEAM_0:1:150747227","STEAM_0:0:93696048 STEAM_0:0:175479973 STEAM_0:1:113270576 STEAM_0:1:555144542"
22-1-2021_17-34-5,20,6,jb_quad_v2,"STEAM_0:0:536113400 STEAM_0:1:490565591 STEAM_0:0:83882411 STEAM_0:0:555665526 STEAM_0:1:457551723 STEAM_0:1:502089637 STEAM_0:1:124882951 STEAM_0:1:511722574 STEAM_0:1:67984675 STEAM_0:1:64452387 STEAM_0:0:527099726 STEAM_0:0:502995616 STEAM_0:1:198228653 STEAM_0:1:72719152 STEAM_0:1:555144542 STEAM_0:1:585916437 STEAM_0:1:454912980 STEAM_0:0:459425215 STEAM_0:1:150747227 STEAM_0:0:183131614","STEAM_0:0:93696048 STEAM_0:0:175479973 STEAM_0:1:27678502 STEAM_0:0:167748498 STEAM_0:1:113270576 STEAM_0:1:162832842"
22-1-2021_17-39-5,19,8,jb_minecraft_tango_v2,"STEAM_0:0:536113400 STEAM_0:0:555665526 STEAM_0:1:113270576 STEAM_0:0:502995616 STEAM_0:1:511722574 STEAM_0:1:67984675 STEAM_0:1:211918257 STEAM_0:1:124882951 STEAM_0:1:64452387 STEAM_0:1:198228653 STEAM_0:1:72719152 STEAM_0:1:555144542 STEAM_0:1:454912980 STEAM_0:1:191889352 STEAM_0:0:459425215 STEAM_0:1:150747227 STEAM_0:1:490565591 STEAM_0:1:111697458 STEAM_0:0:183131614","STEAM_0:0:527099726 STEAM_0:1:27678502 STEAM_0:0:167748498 STEAM_0:0:175479973 STEAM_0:1:585916437 STEAM_0:1:162832842 STEAM_0:0:83882411 STEAM_0:1:457551723"
22-1-2021_17-44-5,19,8,jb_minecraft_tango_v2,"STEAM_0:0:555665526 STEAM_0:1:113270576 STEAM_0:0:502995616 STEAM_0:1:211918257 STEAM_0:1:124882951 STEAM_0:1:64452387 STEAM_0:1:490565591 STEAM_0:1:511722574 STEAM_0:1:67984675 STEAM_0:1:198228653 STEAM_0:0:119841763 STEAM_0:1:555144542 STEAM_0:0:536113400 STEAM_0:1:454912980 STEAM_0:0:459425215 STEAM_0:1:150747227 STEAM_0:0:441936731 STEAM_0:1:111697458 STEAM_0:0:183131614","STEAM_0:1:27678502 STEAM_0:1:585916437 STEAM_0:0:527099726 STEAM_0:1:162832842 STEAM_0:0:83882411 STEAM_0:0:167748498 STEAM_0:0:175479973 STEAM_0:1:457551723"
22-1-2021_17-49-5,22,8,jb_minecraft_tango_v2,"STEAM_0:0:555665526 STEAM_0:0:502995616 STEAM_0:1:113270576 STEAM_0:1:67984675 STEAM_0:1:211918257 STEAM_0:1:124882951 STEAM_0:1:64452387 STEAM_0:0:119841763 STEAM_0:1:490565591 STEAM_0:1:511722574 STEAM_0:1:198228653 STEAM_0:1:555144542 STEAM_0:1:75383702 STEAM_0:0:536113400 STEAM_0:0:526644643 STEAM_0:1:454912980 STEAM_0:0:459425215 STEAM_0:1:150747227 STEAM_0:0:111511837 STEAM_0:0:441936731 STEAM_0:1:111697458 STEAM_0:0:183131614","STEAM_0:1:27678502 STEAM_0:1:585916437 STEAM_0:0:527099726 STEAM_0:1:162832842 STEAM_0:0:167748498 STEAM_0:0:175479973 STEAM_0:0:453430820 STEAM_0:1:457551723"
22-1-2021_17-54-5,20,7,jb_minecraft_tango_v2,"STEAM_0:0:555665526 STEAM_0:0:502995616 STEAM_0:1:113270576 STEAM_0:1:67984675 STEAM_0:1:211918257 STEAM_0:1:64452387 STEAM_0:0:526644643 STEAM_0:0:119841763 STEAM_0:0:536113400 STEAM_0:1:490565591 STEAM_0:0:111511837 STEAM_0:0:183131614 STEAM_0:1:511722574 STEAM_0:1:198228653 STEAM_0:1:584451382 STEAM_0:1:454912980 STEAM_0:0:459425215 STEAM_0:0:441936731 STEAM_0:1:111697458","STEAM_0:1:27678502 STEAM_0:0:527099726 STEAM_0:1:585916437 STEAM_0:0:167748498 STEAM_0:1:162832842 STEAM_0:0:175479973 STEAM_0:1:457551723 STEAM_0:1:555144542"
22-1-2021_17-59-5,19,8,jb_minecraft_tango_v2,"STEAM_0:0:555665526 STEAM_0:0:502995616 STEAM_0:1:67984675 STEAM_0:1:211918257 STEAM_0:1:64452387 STEAM_0:0:526644643 STEAM_0:0:119841763 STEAM_0:0:536113400 STEAM_0:1:490565591 STEAM_0:0:111511837 STEAM_0:0:183131614 STEAM_0:1:511722574 STEAM_0:1:427402928 STEAM_0:1:198228653 STEAM_0:1:555144542 STEAM_0:1:584451382 STEAM_0:1:454912980 STEAM_0:0:459425215 STEAM_0:1:111697458","STEAM_0:0:167748498 STEAM_0:1:585916437 STEAM_0:1:27678502 STEAM_0:1:162832842 STEAM_0:0:175479973 STEAM_0:0:180231922 STEAM_0:1:457551723 STEAM_0:0:71397196"
22-1-2021_18-4-5,19,7,jb_minecraft_tango_v2,"STEAM_0:1:511722574 STEAM_0:0:555665526 STEAM_0:1:67984675 STEAM_0:1:211918257 STEAM_0:1:427402928 STEAM_0:1:64452387 STEAM_0:1:198228653 STEAM_0:0:502995616 STEAM_0:1:584451382 STEAM_0:1:454912980 STEAM_0:0:526644643 STEAM_0:0:119841763 STEAM_0:0:134845766 STEAM_0:0:459425215 STEAM_0:1:490565591 STEAM_0:0:71397196 STEAM_0:0:111511837 STEAM_0:1:111697458 STEAM_0:1:457551723","STEAM_0:1:27678502 STEAM_0:1:162832842 STEAM_0:1:191889352 STEAM_0:0:536113400 STEAM_0:0:93696048 STEAM_0:0:180231922 STEAM_0:0:167748498"
22-1-2021_18-9-5,16,6,jb_minecraft_tango_v2,"STEAM_0:0:502995616 STEAM_0:1:211918257 STEAM_0:1:511722574 STEAM_0:1:67984675 STEAM_0:1:64452387 STEAM_0:1:198228653 STEAM_0:1:584451382 STEAM_0:1:555144542 STEAM_0:1:454912980 STEAM_0:0:526644643 STEAM_0:0:134845766 STEAM_0:0:459425215 STEAM_0:1:490565591 STEAM_0:0:111511837 STEAM_0:1:111697458 STEAM_0:1:457551723","STEAM_0:0:167748498 STEAM_0:0:180231922 STEAM_0:1:162832842 STEAM_0:1:27678502 STEAM_0:0:93696048 STEAM_0:0:88404445"
22-1-2021_18-14-5,14,7,jb_minecraft_tango_v2,"STEAM_0:0:502995616 STEAM_0:1:457551723 STEAM_0:1:211918257 STEAM_0:1:511722574 STEAM_0:1:198228653 STEAM_0:1:584451382 STEAM_0:1:555144542 STEAM_0:1:454912980 STEAM_0:0:526644643 STEAM_0:0:134845766 STEAM_0:0:459425215 STEAM_0:1:490565591 STEAM_0:1:100077925 STEAM_0:1:111697458","STEAM_0:0:180231922 STEAM_0:1:162832842 STEAM_0:0:167748498 STEAM_0:0:88404445 STEAM_0:1:64452387 STEAM_0:1:27678502 STEAM_0:0:93696048"
22-1-2021_18-19-5,14,6,jb_minecraft_tango_v2,"STEAM_0:0:502995616 STEAM_0:1:454912980 STEAM_0:1:457551723 STEAM_0:1:211918257 STEAM_0:1:490565591 STEAM_0:1:511722574 STEAM_0:1:203427116 STEAM_0:1:198228653 STEAM_0:1:584451382 STEAM_0:1:555144542 STEAM_0:0:526644643 STEAM_0:0:536113400 STEAM_0:1:100077925 STEAM_0:1:111697458","STEAM_0:1:162832842 STEAM_0:0:180231922 STEAM_0:0:167748498 STEAM_0:0:88404445 STEAM_0:0:93696048 STEAM_0:1:27678502"
